"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AE1","OE1","OE2","REM"
"99999993101","2000-08-05T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-06T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-07T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-08T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-09T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-10T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-11T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-12T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-13T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-14T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-15T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-16T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-17T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-18T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-19T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-20T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-21T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-22T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-23T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-24T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-25T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-26T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-27T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-28T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-29T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-30T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-08-31T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-01T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-01T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOM  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","99,9,99,9,99,9,00,5",,,"SOM018DAYS W/PCP >=1.00:"
"99999993101","2000-09-02T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-03T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-04T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-05T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-06T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-07T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-08T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-09T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-10T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-11T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-12T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-13T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-14T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-15T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-16T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-17T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-18T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-19T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-20T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-21T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-22T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-23T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-24T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-25T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-26T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-27T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","2000-09-28T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
